"","P1_slow","P2_slow","P3_slow","P4_slow","P5_slow","P1_fast","P2_fast","P3_fast","P4_fast","P5_fast"
"RPL5",12.8371075230771,12.8889677013936,12.9465846652494,12.8014699362055,12.8745971924016,13.0327345285867,12.9453450683772,12.9657842846621,12.8641938844138,12.8554378031564
"RPL21",12.1179667909893,11.7228075311695,11.5361306248489,11.8489898812282,11.9561017745402,12.2086235440074,12.134682764852,11.9503292547626,12.2766103770531,11.7336212619596
"RPL28",11.6769912303907,11.7307291027501,11.7563926211562,11.67323671948,11.6945740047567,11.7521585495994,11.7915780514271,11.7349593609543,11.8260618018206,11.7108580805687
"RPS9",14.3836420017373,14.1984450414524,14.24584234515,14.1962379910347,14.3680529399044,14.5985518164964,14.1737620519168,14.1624700076237,14.3182885928003,14.2553889771887
"RPS5",12.222281357106,12.3273778805195,12.5061662307292,12.1038181048079,12.2227949028681,12.4455191489298,12.5268244201818,12.4906353085624,12.4340208961634,12.3731560721804
"RPS10",14.5221211858032,14.5539352222521,14.5054394215825,14.3982816276918,14.4830599778717,14.5248783198087,14.5695683861006,14.5207475745424,14.4673974039402,14.4287760970399
"GNPDA1",12.4252342647558,12.3732200590932,12.2413986457202,12.1471088571227,12.2331228196575,12.415271706879,12.3015419215175,12.2934700401653,12.1738363860573,12.2624678066653
"NEDD4",10.0969713955741,10.0138111666841,9.70375723005248,9.93592819403086,9.86740133478679,10.252937390307,10.1535509368871,9.77686292944801,9.9592659119418,10.0956080048112
"YAP1",NA,NA,NA,NA,NA,NA,NA,NA,10.0533719605179,NA
"UTRN",13.3086673379389,13.0915305104861,12.9610100901986,13.116857261391,13.3150295035817,13.4283139833125,13.2844337391403,13.0834876377632,13.1938518087788,13.6346409110075
"IQGAP1",12.1754185607042,12.1507659170627,12.1575206294319,12.110391994582,12.0877878711613,12.0780336671624,11.9220970508547,11.9518638626244,11.8869006581766,11.8973992706252
"GYG1",14.9793132405694,14.9535189791551,15.0659209559475,15.164023938194,14.7346619952637,14.9553305153614,14.5689351251343,14.7180886010101,15.0884172555065,14.6228379255556
"CAPZA2",17.0425998817129,17.2877123795495,17.1148200411202,17.0012033703807,16.9770115400853,17.1076460604502,17.204088665136,17.1547983351359,17.0432301174827,17.1619547879274
"CAPZB",15.4310773232127,15.3162815317462,15.2759752560563,15.2613564613178,15.3751752207998,15.6133815513059,15.6546748412102,15.5642804486386,15.5127805036424,15.7033813035922
"ALDH1A3",11.4038162563565,11.0432734096198,11.4542633029169,11.0628758873244,11.105463325269,10.6775346688808,10.8687815371564,10.9648317915778,10.90008886679,11.0653961453512
"QARS",13.7876269793551,13.9616486481498,13.95403268902,14.0078188427962,13.8435285346111,13.9120868749856,14.046770133927,14.1087857092451,14.1829301917256,13.8355797360185
"RPL29",11.8936197018823,12.180892832232,12.2155178325608,12.0284169434614,12.0299888994913,11.9507235577745,12.1223538155829,12.0694900468573,12.0972552405671,11.7819521969896
"UQCRFS1",17.1053356370609,17.110116227407,17.1753741149892,17.3621293393193,17.2666493054138,16.7723903550033,16.8197403174112,16.6867330423471,17.108570858524,17.0462222113633
"ATP5O",17.7086701555912,17.8423012312271,17.6282960111281,18.117504788232,17.971408833856,17.279841628795,17.1406963555631,17.095726668639,17.5898033934875,17.3253683514887
"LIMS1",12.5149477166506,13.0108707314949,13.2066069026979,13.2176578623238,13.0884570034862,12.3799089906262,12.5920304956716,12.7191149738306,12.5134463318156,12.342485428919
"PREP",15.7484495876664,15.7700831263798,15.6238300336584,15.4054035925061,15.5716341518571,15.9979263272107,15.9588346158557,15.806874262325,15.6845755810169,15.7850904125255
"ME1",14.7935943657167,14.8116406583643,14.6797055029964,14.6092600429062,14.5518284011087,14.4461263232475,14.1755296489085,14.1403745440084,14.1959629803622,14.1595781151045
"ARCN1",12.5947290894747,12.8485938859356,12.4490010414958,12.7072706866415,12.5722265127937,13.1588168845002,13.1404575483302,13.0589776559698,13.2744538679956,12.7684266596284
"LSS",13.1268655415548,13.6211361132746,12.940313597146,13.4165135313708,13.1548181090521,12.8698906559278,12.9240430521453,12.6381580964946,12.6937069168765,12.4946370592351
"GCLM",11.673934369832,11.6969675262343,11.7731392067197,11.868822554775,11.4627111417991,11.6971369894937,11.8264173994624,11.8923991925154,11.8589287267446,11.4783348245541
"KCNC1",15.7308796034759,15.0831471875115,15.9779148540408,14.6055170537745,15.7716937200615,15.5178324017413,15.525722725779,15.855231007613,15.6316730187745,15.7675327572171
"PSMD8",13.6252320532711,13.6325408765469,13.5550803777827,13.5388196355429,13.5142209093581,13.7859087616962,13.6991482569076,13.7623508921082,13.7457159904553,13.6266386602811
"PRRC2A",13.4269093941684,13.5745935273376,13.4382720561248,13.4600206671519,13.2690433751117,13.160001379609,13.8292739709885,13.1275038004456,13.3899001727731,13.1019465907088
"GSS",12.813781191217,12.8515636182063,12.5634823036833,12.865552840505,12.7460943837055,12.5436867827475,12.4502353448966,12.2544706277327,12.6368445561931,12.6229120536369
"CCT5",12.941550573867,13.0784844174114,13.3864418422483,13.2357420331578,13.1001892466773,13.0127432455771,13.1077054556164,13.5033537047599,13.3398361522897,13.0852207420028
"NES",11.9554864509456,11.8376279331714,12.004922678569,11.9651921941243,11.7116497390106,11.6191197895731,11.9693865213423,12.044359964242,11.6775787121654,11.6812808075815
"CSNK1A1",11.1259945645129,11.0659209559475,11.4040771362412,11.2338892582026,11.31878568623,11.2967556436477,11.3930042568983,11.5050225193754,11.3160104238678,11.2458887585293
"CSNK1D",NA,12.8523812529724,NA,NA,NA,10.8953630838349,10.5669958600308,10.8082241415402,10.7749352740808,10.636923640661
"IDH2",18.9301677959446,18.878673620892,19.1330217686731,19.1975178460815,19.1444441565571,18.333784128265,18.2640592550743,18.31807935987,18.707958598061,18.7418126489939
"TNNI2",15.1437020768579,14.4633790230598,13.600725988091,13.8816302093119,15.0285995583947,19.5901977298355,19.5607579668368,19.5997221948011,19.5153367561115,19.4418543220126
"PXN",10.2965551519686,10.0804711326464,10.7127935047043,10.7097053862094,10.2526654324502,10.7144000838546,10.4958548054808,10.8217739819706,10.6194405857493,9.69522829149575
"MAPKAPK2",13.058089838926,12.996761859554,13.3485385934454,12.8721977502206,13.2337110405584,13.1366799324468,13.3627234443741,13.2642517068169,13.3052352648532,13.3068022195428
"ALDH9A1",15.4203047157622,15.3853231761759,15.1782912921379,14.9209456241525,15.4018760801251,15.427410483915,15.0395449543439,14.9472990520807,14.7842229921283,15.2783320984032
"RPIA",12.4054552896476,12.0154533843544,12.0477748870417,11.0982166274569,12.3991225137422,11.6697974572503,11.8976116540345,12.3717766443379,11.2693907014814,11.7669719185574
"LMAN1",12.5595065484022,12.4434616122274,12.4061757684877,12.5043224482919,12.3057568223661,12.3321324985664,12.3093143399821,12.3681948971882,12.4064226265755,12.3778285354179
"FASN",10.6769007850036,11.2387498794543,9.1168637576909,12.1922928144708,10.0291385857606,10.4822132180712,9.77505712791372,10.4473144137865,10.0357975592126,9.59406656436835
"FNTA",11.880348808156,12.1300761765703,12.0964186798413,12.0550553016268,11.9550967096561,12.079384778394,12.0319491022694,12.1382589989172,12.2105102164174,11.9307893803064
"FNTB",10.9374032476338,11.6955458653076,10.7349635934755,11.1276010395058,10.9641025651475,10.3173786942037,11.0854173904728,10.9624509086423,10.8143774351438,11.0000986183606
"DHPS",NA,8.83526407723386,NA,NA,8.64745842645492,9.24174963102095,9.40779540853289,9.54979163373588,9.42309586689154,9.40483746718642
"CCT3",13.5745935273376,13.893206713402,13.929258408637,13.7910508507404,13.7523806465529,13.5367814482589,13.9784439393558,13.9644491741654,13.8224314141466,13.7921310848086
"MRPL19",12.9670555887806,12.8843212690472,13.2091487103557,13.0246202647598,13.052062859836,12.8615909855439,12.7674255772088,12.9429520622148,12.967136909894,12.7999959106462
"TUFM",17.5308949390941,17.7273355171066,17.7371416936526,17.7838583200315,17.7456940170331,17.0190150574618,17.1977143187108,17.078984687326,17.4274907349787,17.4065285477868
"ALDH7A1",13.3932870272858,13.6438561897747,13.2318211786574,13.7161945755401,13.5264992391366,13.0918338639635,13.2001897850735,13.0039904174879,13.2868782607322,13.058945534975
"INPP1",10.7275631391407,11.195079784314,10.9874178961986,10.7481684661487,11.0066158380039,11.4114031649821,11.5473380011373,11.715631727967,11.6582784379605,11.8625937850753
"SRP9",10.8873272521322,10.9475711933887,10.9431961056791,10.7475757995797,10.9366379390026,11.1965652442015,11.29669158868,11.1621521186493,11.2585111797337,11.0834793273318
"UBE2A",10.4896344251187,10.6336810710518,10.7210157608355,10.5994993278856,10.7648715907361,9.98959100828184,11.0108986973403,10.7807177187671,10.6761069384523,10.28275665176
"PCYT1A",11.5416871280212,11.5191398725034,11.6110570823211,11.6453026678597,11.5567321027675,11.7542820777501,11.4895117420717,11.6850378316277,11.5118186865809,11.6434593940766
"AARS",11.6266109871591,11.5698556083309,11.6985819114243,11.6202702364611,11.7229483791352,11.4787605518876,11.5706026702619,11.5608721670845,11.5350659913073,11.6398946626479
"CARS",11.2992080183873,11.580640157456,11.5033975864657,11.5971413306514,11.4215389068483,11.3848185184679,11.6562281999925,11.5772646536263,11.491347062457,11.5297819120439
"HARS2",9.60545121436499,10.0901124196643,10.3163380088995,10.47976498216,10.3232011622459,10.538023735289,10.4718631466573,10.546472535922,10.6734777871965,10.2782253347915
"SARS",11.3303322387306,11.6573184495813,11.7102358319243,11.5555477716471,11.5684823789329,11.4999355545685,11.5653417720862,11.6533375059933,11.7374628101512,11.5610969735528
"PPM1F",10.4157312067943,10.5654638970883,10.4918530963297,10.3698641090126,10.4310796740579,9.96761534488673,10.3179592285195,10.2326487662564,10.2062005199284,10.2900418929952
"MAN2A2",10.8642132279788,11.0223678130285,10.9934373389233,11.0668969541427,11.1401779189523,11.5239686368041,11.5006875457457,11.6869938655032,11.4416995029671,11.5012251440619
"PSMB3",14.3522906698176,14.2511865035243,14.1891449703837,14.1443912521447,14.2174276432571,14.4041930741747,14.2012814064596,14.2264799304273,14.103287808412,14.2183057239593
"PSMB2",15.0743026809441,15.0489976529111,14.9687703212074,14.8925990937988,14.9925843440058,15.2661969768665,14.979362646359,15.0365729176039,14.993278913165,15.1039577636739
"MCM2",9.97477306788934,10.6234097816458,10.1337330439561,10.1650577231542,10.686269350117,11.0934158293655,10.5741677512243,10.5878073377538,10.719722501844,10.6552444812379
"ACADVL",17.658835514259,17.7719278649798,17.6096404744368,18.1492452931935,17.8825952898637,17.1741392242167,17.1857067329792,16.9300558321085,17.4616337763685,17.4332511204339
"ACOT2",16.1506592868339,15.7293233641546,15.8087631164504,15.6896880552533,16.1634924426179,15.6698511432071,15.2922006706066,15.2414730605782,15.398580017652,15.8373433742183
"TMED10",12.4344197306292,12.3522158377513,12.3384405261042,12.2522672036673,12.3707180804432,12.5577413003446,12.4402811734414,12.3761118198459,12.4193561966975,12.5043224482919
"EIF2B2",13.6471846581515,13.0287228088262,13.2834651235881,13.344836817142,13.4755845412007,13.2984369917459,13.1020597014333,13.0916105884189,13.1960475415127,13.2284218947977
"HINT1",14.9346758421442,14.8997439343812,14.8011172683316,14.9156982367099,14.9059838831043,15.4247355285442,15.2476935450017,15.0549179021757,15.3023936249178,15.1364087923619
"RANBP2",10.3808302802286,10.4093909361377,10.6257088430645,10.6808232355847,10.7119336367314,10.8522229860401,10.6768121671047,10.7580732732704,10.7896477519299,10.5882836363267
"NDUFV1",15.8068882664222,15.8259649556551,15.7432618383329,15.9207616576543,15.9106427304696,15.4614258235663,15.2369013583555,15.1894731834135,15.5542841465094,15.7180139038786
"GSK3B",10.8028636687048,10.9598333946474,10.9181149803164,10.8473350697251,10.9608815598351,10.7747788250169,10.8993569229231,10.9184011431722,10.8721361735572,10.8320671902878
"NT5C2",11.4591427982583,11.57931593758,11.631599978068,11.2992080183873,11.4563544151083,10.8043891985356,11.062756776309,10.9323687981231,10.8775407334824,10.9302206104706
"SEPHS1",10.6323352275653,10.5383741411176,10.2376727702784,10.6614339160853,10.5628624971492,10.6069418435576,10.8784877945926,10.3654147797695,10.7895336449704,10.1283033804062
"GMPS",11.652844973002,11.6567858698746,11.5933911227917,11.7290065169572,11.7565563225241,11.5961850962692,11.4854615163249,11.4465250556954,11.7037089521739,11.2924999453319
"IDH3A",14.5764713148198,14.5264992391366,14.6121371184354,14.8437018212176,14.5809003816049,14.6065546745283,14.3559258904953,14.5119565065019,14.9377378516866,14.7183728941331
"CRIP1",11.6506887659973,NA,11.8726941160762,NA,NA,10.8607532191522,NA,11.5294403152433,10.8955914969017,10.9177375557086
"PPOX",9.22779393817686,9.70195271389047,9.55953961162868,9.50101165170204,9.65931450842477,9.66581068732272,9.72546576836901,9.44676488874664,9.38944420156507,9.4093909361377
"GDI2",15.7299918043021,15.8038258383304,15.736275050393,15.6882503091332,15.7179976525272,15.8489546504741,15.8382363680645,15.792523423898,15.718979519396,15.7852656929463
